DateTime,open,high,low,close,volume
2024-01-02T00:00:00+05:30, 437, 440.4, 429.25, 438.2, 2850481
2024-01-03T00:00:00+05:30, 439.25, 455, 438, 451.45, 5554842
2024-01-04T00:00:00+05:30, 454.85, 464.65, 451.1, 462.8, 5215576
2024-01-05T00:00:00+05:30, 467, 467, 453.9, 456.05, 2712213
2024-01-08T00:00:00+05:30, 461.45, 461.5, 450, 451.65, 1954521
2024-01-09T00:00:00+05:30, 458.9, 460.7, 452.2, 458.55, 2197685
2024-01-10T00:00:00+05:30, 458.5, 461, 453.25, 458.4, 1519799
2024-01-11T00:00:00+05:30, 459.95, 463.85, 458.2, 459.55, 1429325
2024-01-12T00:00:00+05:30, 464, 464, 456.35, 461.55, 1591267
2024-01-15T00:00:00+05:30, 465, 478.5, 459.8, 476.95, 4458232
2024-01-16T00:00:00+05:30, 478.9, 478.95, 461.4, 468.45, 2895440
2024-01-17T00:00:00+05:30, 466, 469.15, 460, 461.95, 2775046
2024-01-18T00:00:00+05:30, 458.65, 467.8, 450.6, 463.6, 3411840
2024-01-19T00:00:00+05:30, 468, 484.65, 463.75, 482.2, 4333124
2024-01-20T00:00:00+05:30, 485, 486.3, 474.45, 479.1, 2256239
2024-01-23T00:00:00+05:30, 485, 486, 466.85, 471.3, 4050796
2024-01-24T00:00:00+05:30, 472.05, 481.9, 466.15, 480.35, 2754783
2024-01-25T00:00:00+05:30, 482.5, 482.5, 466, 473.6, 1845603
2024-01-29T00:00:00+05:30, 473.6, 500, 473.6, 496.15, 8503267
2024-01-30T00:00:00+05:30, 500, 501.05, 487.15, 493.2, 3676704
2024-01-31T00:00:00+05:30, 495.85, 496.2, 488, 492.65, 2911432
2024-02-02T00:00:00+05:30, 515.95, 515.95, 497.75, 500, 8862376
2024-02-05T00:00:00+05:30, 505, 513.45, 500.35, 509.1, 4845339
2024-02-06T00:00:00+05:30, 510, 511.5, 504.55, 506.15, 1032953
2024-02-07T00:00:00+05:30, 508.4, 527.65, 508.4, 524.75, 6135635
2024-02-08T00:00:00+05:30, 527.45, 530.5, 523, 525.1, 2720940
2024-02-09T00:00:00+05:30, 525.6, 537, 523.45, 532.95, 5010458
2024-02-12T00:00:00+05:30, 535.55, 538.55, 526.35, 530.4, 6533765
2024-02-13T00:00:00+05:30, 530.4, 532.2, 515.4, 523.6, 1598809
2024-02-14T00:00:00+05:30, 518, 529.4, 515, 527.7, 2394798
2024-02-15T00:00:00+05:30, 528.85, 531.5, 524.95, 527.6, 1539340
2024-02-16T00:00:00+05:30, 529.75, 540.9, 525.7, 537.55, 2301137
2024-02-19T00:00:00+05:30, 538.5, 544.6, 535.1, 542.45, 2610308
2024-02-20T00:00:00+05:30, 543, 551.2, 542.8, 548.65, 2492365
2024-02-21T00:00:00+05:30, 548.75, 564.65, 546.15, 557, 3129382
2024-02-22T00:00:00+05:30, 559.95, 583.2, 552.9, 578.85, 7699038
2024-02-23T00:00:00+05:30, 580, 602.75, 579, 594.5, 6840055
2024-02-26T00:00:00+05:30, 594.5, 599.5, 567, 579.7, 12304371
2024-02-27T00:00:00+05:30, 579, 594.25, 575.25, 589.25, 2853137
2024-02-28T00:00:00+05:30, 588.05, 590, 566.3, 570.9, 3555297
2024-02-29T00:00:00+05:30, 570.9, 589.75, 564.5, 586.7, 6652490
2024-03-02T00:00:00+05:30, 592, 597, 585.85, 589.5, 335997
2024-03-04T00:00:00+05:30, 589, 592.05, 583.6, 588.35, 4294901
2024-03-05T00:00:00+05:30, 589, 594.8, 583.55, 584.85, 2307428
2024-03-06T00:00:00+05:30, 586.9, 587.2, 565.1, 574.1, 4919809
2024-03-07T00:00:00+05:30, 577, 589.7, 575, 587.7, 2853111
2024-03-11T00:00:00+05:30, 582, 588.15, 569.5, 572.9, 6383737
2024-03-12T00:00:00+05:30, 570.1, 576.35, 563.2, 568.25, 2126951
2024-03-13T00:00:00+05:30, 573.95, 577.25, 540.25, 544.7, 4503786
2024-03-14T00:00:00+05:30, 543, 567.95, 531.05, 565.35, 2123175
2024-03-15T00:00:00+05:30, 565, 565.9, 549.95, 562.3, 3026811
2024-03-18T00:00:00+05:30, 562.5, 562.5, 545.45, 552.9, 3707336
2024-03-19T00:00:00+05:30, 552.95, 557.3, 545, 549.1, 1992559
2024-03-20T00:00:00+05:30, 550, 556, 541.05, 547.9, 1320067
2024-03-21T00:00:00+05:30, 550, 564.95, 548.9, 563.4, 1660541
2024-03-22T00:00:00+05:30, 562.9, 564.7, 554.5, 557.05, 2340891
2024-03-26T00:00:00+05:30, 549.05, 570.95, 549.05, 568.95, 1818254
2024-03-27T00:00:00+05:30, 569.55, 593, 569.1, 585.85, 6671977
2024-03-28T00:00:00+05:30, 589.5, 595.55, 583.1, 591.15, 4201009
2024-04-02T00:00:00+05:30, 602.85, 608.2, 596.7, 605.7, 2448259
2024-04-03T00:00:00+05:30, 603.95, 618.45, 599.95, 614.15, 4114999
2024-04-04T00:00:00+05:30, 611.3, 622.5, 611.3, 617.95, 2743635
2024-04-05T00:00:00+05:30, 620, 622.2, 608.65, 613.3, 2992901
2024-04-08T00:00:00+05:30, 618, 618.95, 566.8, 605.1, 5948650
2024-04-09T00:00:00+05:30, 608, 608, 594.5, 597.1, 1371873
2024-04-10T00:00:00+05:30, 599.5, 605, 595.2, 596.45, 1126936
2024-04-12T00:00:00+05:30, 598.8, 615.9, 596.65, 607.45, 6547758
2024-04-15T00:00:00+05:30, 600, 607.9, 593.8, 597.55, 3255718
2024-04-16T00:00:00+05:30, 597.6, 604.8, 581.75, 583.65, 5135358
2024-04-18T00:00:00+05:30, 588.5, 599.1, 586.05, 593.4, 1922353
2024-04-19T00:00:00+05:30, 585.95, 598.85, 579.25, 597.05, 3224498
2024-04-22T00:00:00+05:30, 604.3, 604.45, 584, 585.35, 3414434
2024-04-23T00:00:00+05:30, 588.7, 607, 585.5, 604.3, 2926476
2024-04-24T00:00:00+05:30, 609.6, 615.5, 602.65, 608, 3503688
2024-04-25T00:00:00+05:30, 590, 599.7, 576, 577.25, 10431160
2024-04-26T00:00:00+05:30, 584.8, 584.8, 560.35, 568.95, 6897520
2024-04-29T00:00:00+05:30, 575, 585.9, 572, 582.6, 5777304
2024-04-30T00:00:00+05:30, 585.95, 591.2, 575.35, 576.75, 4807390
2024-05-02T00:00:00+05:30, 578.55, 584.15, 575, 576.15, 2192757
2024-05-03T00:00:00+05:30, 579.75, 581, 565.15, 570.6, 2071931
2024-05-06T00:00:00+05:30, 573.4, 578.5, 570.15, 571.3, 1900584
2024-05-07T00:00:00+05:30, 574.9, 584.9, 559, 566.1, 3998960
2024-05-08T00:00:00+05:30, 565.8, 571, 560.05, 563.55, 2488807
2024-05-09T00:00:00+05:30, 564.9, 568.55, 549.4, 550.65, 2103481
2024-05-10T00:00:00+05:30, 552.1, 552.9, 538.1, 543.55, 3267167
2024-05-13T00:00:00+05:30, 543.55, 560, 535.9, 557.4, 6078325
2024-05-14T00:00:00+05:30, 559.95, 566.6, 556.2, 564.55, 2878223
2024-05-15T00:00:00+05:30, 564.55, 569.85, 558.6, 560.9, 1687347
2024-05-16T00:00:00+05:30, 563.8, 574.8, 561.6, 568.8, 2941336
2024-05-17T00:00:00+05:30, 573, 574, 566, 571.1, 2434379
2024-05-18T00:00:00+05:30, 571.3, 574.8, 569.2, 570.6, 199410
2024-05-21T00:00:00+05:30, 570.75, 572.45, 561.6, 569.15, 2227289
2024-05-22T00:00:00+05:30, 570.95, 575.7, 565.1, 573.15, 1349982
2024-05-23T00:00:00+05:30, 573.45, 576.7, 562.3, 567.55, 2683179
2024-05-24T00:00:00+05:30, 565.65, 573.25, 564.05, 569.85, 1868452
2024-05-27T00:00:00+05:30, 573.5, 586.5, 569, 581.1, 8923333
2024-05-28T00:00:00+05:30, 584.8, 586.5, 571.1, 572.45, 3517947
2024-05-29T00:00:00+05:30, 572.45, 573.05, 565.05, 565.85, 1729332
2024-05-30T00:00:00+05:30, 565.9, 567.05, 554.7, 557.2, 4690139
2024-05-31T00:00:00+05:30, 559.7, 562, 547, 557.4, 9170940
2024-06-03T00:00:00+05:30, 577, 582.5, 568, 576.5, 6380437
2024-06-04T00:00:00+05:30, 579.95, 580.15, 506.45, 530.3, 7888936
2024-06-05T00:00:00+05:30, 530.3, 577.45, 521.55, 572.9, 6438482
2024-06-06T00:00:00+05:30, 580, 584.8, 572.85, 583.5, 3781546
2024-06-07T00:00:00+05:30, 585, 593.45, 574.65, 585.1, 4672844
2024-06-10T00:00:00+05:30, 591, 591, 576.25, 582.3, 7450625
2024-06-11T00:00:00+05:30, 582, 586.05, 577.85, 582.05, 3691089
2024-06-12T00:00:00+05:30, 582.05, 588.7, 580.35, 584.5, 4878756
2024-06-13T00:00:00+05:30, 588.9, 594, 584, 589.3, 3084488
2024-06-14T00:00:00+05:30, 590, 615.6, 589.95, 613.85, 9597845
2024-06-18T00:00:00+05:30, 616.95, 626, 612.35, 621.45, 5305896
2024-06-19T00:00:00+05:30, 623.95, 623.95, 610.75, 617.05, 3334339
2024-06-20T00:00:00+05:30, 618.1, 641.95, 618.05, 638.4, 7142199
2024-06-21T00:00:00+05:30, 643.85, 648, 633.5, 637.5, 5842145
2024-06-24T00:00:00+05:30, 639, 654.7, 631.45, 648.15, 8060753
2024-06-25T00:00:00+05:30, 649, 661.5, 646.8, 659.75, 4233594
2024-06-26T00:00:00+05:30, 660, 662.95, 646.35, 649.95, 4402142
2024-06-27T00:00:00+05:30, 650.25, 652.2, 614.25, 624.4, 6641760
2024-06-28T00:00:00+05:30, 629.5, 630.9, 618.25, 625.05, 3063821
2024-07-02T00:00:00+05:30, 617, 617.75, 600.2, 603.7, 3026727
2024-07-03T00:00:00+05:30, 605.15, 609.55, 595, 599.8, 3344910
2024-07-04T00:00:00+05:30, 602.7, 619.95, 600.45, 612.65, 5063028
2024-07-05T00:00:00+05:30, 615.8, 621, 610.6, 614.5, 2592445
2024-07-08T00:00:00+05:30, 615, 616.1, 604.1, 608.7, 5074219
2024-07-09T00:00:00+05:30, 610, 624.95, 605.55, 609, 2533290
2024-07-10T00:00:00+05:30, 610.45, 612.9, 596.85, 609.85, 1926862
2024-07-11T00:00:00+05:30, 612, 613.45, 598.2, 602.7, 2785481
2024-07-12T00:00:00+05:30, 603.2, 605.2, 592.3, 594.05, 1747038
2024-07-15T00:00:00+05:30, 593, 595.2, 583.5, 591.65, 4100715
2024-07-16T00:00:00+05:30, 591.95, 595.55, 582.05, 586.85, 3014603
2024-07-18T00:00:00+05:30, 586.9, 588.85, 579.15, 582.3, 2417869
2024-07-19T00:00:00+05:30, 582.3, 583, 571.05, 577.9, 3139415
2024-07-22T00:00:00+05:30, 573.1, 631.45, 573.1, 620.35, 26109344
2024-07-23T00:00:00+05:30, 620.35, 626.1, 601.1, 623.5, 6448328
2024-07-24T00:00:00+05:30, 624.85, 638.6, 620.65, 633.4, 4966717
2024-07-25T00:00:00+05:30, 629.85, 632, 618.5, 623.45, 5421179
2024-07-26T00:00:00+05:30, 631.3, 649, 627.25, 647, 4629592
2024-07-29T00:00:00+05:30, 651.45, 653.8, 640.8, 649.75, 3791640
2024-07-30T00:00:00+05:30, 649, 649, 634.4, 646.2, 4056660
2024-07-31T00:00:00+05:30, 646.2, 647.35, 639.1, 642.05, 1874629
2024-08-02T00:00:00+05:30, 627.9, 635.9, 623.05, 628.8, 1814825
2024-08-05T00:00:00+05:30, 611.2, 624.5, 600, 609.2, 5384751
2024-08-06T00:00:00+05:30, 610.15, 619.05, 595, 596.95, 2833495
2024-08-07T00:00:00+05:30, 605, 623.75, 600.4, 620.6, 2716217
2024-08-08T00:00:00+05:30, 616.1, 622, 611.05, 614.2, 1845858
2024-08-09T00:00:00+05:30, 618.1, 629.4, 614.75, 618.45, 1822436
2024-08-12T00:00:00+05:30, 614.35, 620.95, 605.25, 617.15, 2938363
2024-08-13T00:00:00+05:30, 617.95, 621.25, 609.1, 610.75, 1741167
2024-08-14T00:00:00+05:30, 611.65, 613, 599.55, 611.45, 2877894
2024-08-16T00:00:00+05:30, 619.65, 625.6, 611.15, 623.2, 1277279
2024-08-19T00:00:00+05:30, 627.9, 630.75, 608.4, 613.15, 3642710
2024-08-20T00:00:00+05:30, 623.9, 623.9, 607.6, 616.15, 2121144
2024-08-21T00:00:00+05:30, 617, 622.25, 613.6, 621.15, 1138941
2024-08-22T00:00:00+05:30, 624.25, 647.05, 620.8, 644.6, 6513073
2024-08-23T00:00:00+05:30, 646.25, 649, 636.4, 641.9, 3388820
2024-08-26T00:00:00+05:30, 643.8, 669.8, 641.45, 661.6, 9957687
2024-08-27T00:00:00+05:30, 667.05, 670, 660.8, 665.3, 2847909
2024-08-28T00:00:00+05:30, 665.3, 671.7, 651.8, 654.2, 2994726
2024-08-29T00:00:00+05:30, 656, 656.4, 642.05, 648.3, 1871061
2024-08-30T00:00:00+05:30, 650, 655.25, 644.15, 647.5, 6267171
2024-09-02T00:00:00+05:30, 650.1, 658.8, 647.1, 655.9, 2023960
2024-09-03T00:00:00+05:30, 660, 663.45, 655.6, 658.95, 2308988
2024-09-04T00:00:00+05:30, 654, 662.5, 650.2, 659.65, 2878159
2024-09-05T00:00:00+05:30, 662, 673.5, 659, 670.45, 3865533
2024-09-06T00:00:00+05:30, 669.8, 671.85, 652.5, 657.25, 3123554
2024-09-09T00:00:00+05:30, 653, 667.5, 651.3, 665.85, 3227317
2024-09-10T00:00:00+05:30, 670.4, 696.7, 667.1, 695, 8406601
2024-09-11T00:00:00+05:30, 694.95, 695, 681.75, 684.75, 2187560
2024-09-12T00:00:00+05:30, 691.05, 703.75, 685.1, 700.9, 4151347
2024-09-13T00:00:00+05:30, 698.5, 701.75, 688.05, 689.05, 2255367
2024-09-16T00:00:00+05:30, 691.25, 698.8, 686, 690.95, 1596640
2024-09-17T00:00:00+05:30, 691.5, 695.5, 685, 692.25, 818850
2024-09-18T00:00:00+05:30, 692.2, 695.2, 677.35, 681.4, 910016
2024-09-19T00:00:00+05:30, 686, 693.6, 670.8, 690.85, 1484426
2024-09-20T00:00:00+05:30, 694, 707, 681, 702.75, 2945519
2024-09-23T00:00:00+05:30, 705, 716.35, 698.35, 714.8, 4278812
2024-09-24T00:00:00+05:30, 718.5, 720.45, 709.9, 711.65, 2080352
2024-09-25T00:00:00+05:30, 713.2, 717.7, 707.25, 709.95, 2024360
2024-09-26T00:00:00+05:30, 711.9, 719, 705.5, 709.9, 2008532
2024-09-27T00:00:00+05:30, 709.5, 715.6, 699.3, 710.3, 2048448
2024-09-30T00:00:00+05:30, 698, 708.15, 682.2, 686.5, 4533180
2024-10-03T00:00:00+05:30, 668.5, 682.55, 668.2, 674.05, 2412102
