DateTime,open,high,low,close,volume
2024-01-02T00:00:00+05:30, 3860, 3897.4, 3811.25, 3856.85, 90311
2024-01-03T00:00:00+05:30, 3864.6, 3882, 3835.15, 3867.85, 74420
2024-01-04T00:00:00+05:30, 3870, 3882.85, 3779.6, 3796.2, 296664
2024-01-05T00:00:00+05:30, 3799.95, 3829.9, 3782.6, 3822.65, 150782
2024-01-08T00:00:00+05:30, 3825.05, 3827.95, 3600, 3609.7, 637074
2024-01-09T00:00:00+05:30, 3610, 3633, 3475.8, 3500.85, 726913
2024-01-10T00:00:00+05:30, 3520, 3535.35, 3461.1, 3491.05, 349077
2024-01-11T00:00:00+05:30, 3519.95, 3551.6, 3495.2, 3531.4, 274714
2024-01-12T00:00:00+05:30, 3565, 3565, 3522.05, 3534.85, 235308
2024-01-15T00:00:00+05:30, 3544, 3550.95, 3508.4, 3536.2, 219075
2024-01-16T00:00:00+05:30, 3525, 3542, 3482.2, 3489.75, 154577
2024-01-17T00:00:00+05:30, 3482.2, 3510, 3435, 3445.95, 185354
2024-01-18T00:00:00+05:30, 3445.95, 3459.95, 3388, 3402.5, 187213
2024-01-19T00:00:00+05:30, 3437, 3459.95, 3399.5, 3411, 144779
2024-01-20T00:00:00+05:30, 3440, 3508.1, 3416.45, 3442.4, 114718
2024-01-23T00:00:00+05:30, 3442.4, 3452.6, 3338.5, 3362.35, 154574
2024-01-24T00:00:00+05:30, 3362.35, 3425, 3332, 3420.3, 104919
2024-01-25T00:00:00+05:30, 3428, 3428, 3330, 3344.55, 210184
2024-01-29T00:00:00+05:30, 3360, 3380, 3296.2, 3324.1, 220222
2024-01-30T00:00:00+05:30, 3340, 3363.95, 3303, 3308.05, 137530
2024-01-31T00:00:00+05:30, 3310, 3425, 3286.8, 3417.5, 282092
2024-02-02T00:00:00+05:30, 3352.15, 3366.05, 3320, 3324.5, 62110
2024-02-05T00:00:00+05:30, 3325, 3330, 3217.5, 3235.15, 189760
2024-02-06T00:00:00+05:30, 3221.2, 3295, 3203, 3261.5, 208032
2024-02-07T00:00:00+05:30, 3220.05, 3243, 3030.1, 3093.2, 2573353
2024-02-08T00:00:00+05:30, 3100, 3105, 3045.3, 3073.4, 528933
2024-02-09T00:00:00+05:30, 3086.5, 3090, 3001.1, 3028.4, 328102
2024-02-12T00:00:00+05:30, 3064, 3126.5, 3040.3, 3073.95, 263915
2024-02-13T00:00:00+05:30, 3100, 3114.45, 3030, 3103.5, 129061
2024-02-14T00:00:00+05:30, 3065, 3115, 3051.05, 3102.85, 92609
2024-02-15T00:00:00+05:30, 3115.9, 3140, 3110.05, 3126.1, 111368
2024-02-16T00:00:00+05:30, 3133, 3184.45, 3124.85, 3174.25, 173996
2024-02-19T00:00:00+05:30, 3185.95, 3193.9, 3160.2, 3172.35, 94090
2024-02-20T00:00:00+05:30, 3157, 3219, 3141, 3203.5, 156900
2024-02-21T00:00:00+05:30, 3233.7, 3233.7, 3151.05, 3164.95, 216846
2024-02-22T00:00:00+05:30, 3165, 3209.9, 3133.7, 3194.3, 128532
2024-02-23T00:00:00+05:30, 3205, 3213.75, 3142.7, 3150.7, 247817
2024-02-26T00:00:00+05:30, 3150.7, 3162, 3100.75, 3108.9, 112245
2024-02-27T00:00:00+05:30, 3115, 3128.9, 3075.2, 3120.55, 132308
2024-02-28T00:00:00+05:30, 3120.55, 3120.55, 3000, 3017.7, 148318
2024-02-29T00:00:00+05:30, 3017.7, 3034.5, 2988.95, 3021.1, 156302
2024-03-02T00:00:00+05:30, 3054, 3100.5, 3054, 3069, 8557
2024-03-04T00:00:00+05:30, 3095, 3098, 3036.85, 3050.2, 109680
2024-03-05T00:00:00+05:30, 3050.75, 3127, 3035, 3043.45, 330334
2024-03-06T00:00:00+05:30, 3053.95, 3054, 3000, 3025.55, 223179
2024-03-07T00:00:00+05:30, 3031.6, 3105, 3020.75, 3059.8, 295715
2024-03-11T00:00:00+05:30, 3061, 3083.9, 3020.05, 3049.85, 102055
2024-03-12T00:00:00+05:30, 3068.95, 3068.95, 2994.05, 3018.95, 120796
2024-03-13T00:00:00+05:30, 3015, 3030.9, 2914.15, 2924.25, 309551
2024-03-14T00:00:00+05:30, 2918.05, 3005.25, 2899.25, 2998.05, 140637
2024-03-15T00:00:00+05:30, 3010.05, 3010.05, 2964.3, 3001.15, 109494
2024-03-18T00:00:00+05:30, 3000.6, 3031, 2963.1, 3011.45, 94195
2024-03-19T00:00:00+05:30, 3020, 3020, 2966.2, 2997.45, 115608
2024-03-20T00:00:00+05:30, 2994.95, 2994.95, 2932.1, 2966.55, 152712
2024-03-21T00:00:00+05:30, 2973.65, 3099, 2973.65, 3086.05, 162769
2024-03-22T00:00:00+05:30, 3094.95, 3125, 3074, 3092.95, 118363
2024-03-26T00:00:00+05:30, 3022, 3149, 3022, 3127.95, 263767
2024-03-27T00:00:00+05:30, 3130, 3188, 3094.5, 3136.05, 566381
2024-03-28T00:00:00+05:30, 3128, 3138, 3086.55, 3114.3, 294812
2024-04-02T00:00:00+05:30, 3150.7, 3208.15, 3121.05, 3150.9, 191518
2024-04-03T00:00:00+05:30, 3130, 3155.9, 3119.85, 3145.55, 98215
