DateTime,open,high,low,close,volume
2024-01-02T00:00:00+05:30, 310.8, 310.8, 302.05, 306, 13506040
2024-01-03T00:00:00+05:30, 307.2, 308, 303.3, 306.2, 14259987
2024-01-04T00:00:00+05:30, 310.9, 321.75, 308.6, 317.1, 40057506
2024-01-05T00:00:00+05:30, 322.9, 325.65, 312.7, 314.95, 27456415
2024-01-08T00:00:00+05:30, 316.45, 318.35, 312.6, 316.45, 10136462
2024-01-09T00:00:00+05:30, 317.85, 321.45, 316.05, 319.75, 12229517
2024-01-10T00:00:00+05:30, 319.65, 319.75, 308, 313.35, 14455000
2024-01-11T00:00:00+05:30, 314.95, 317.3, 312.35, 312.9, 10316319
2024-01-12T00:00:00+05:30, 315.2, 315.3, 309.7, 312.65, 12341629
2024-01-15T00:00:00+05:30, 314.9, 318, 309.6, 317.3, 9706124
2024-01-16T00:00:00+05:30, 317.25, 317.25, 310.15, 311.5, 10162832
2024-01-17T00:00:00+05:30, 309.75, 314.1, 307.1, 309.3, 13502940
2024-01-18T00:00:00+05:30, 308.95, 311.3, 296.55, 299.3, 32481018
2024-01-19T00:00:00+05:30, 303.8, 309.45, 301.7, 308.45, 28651237
2024-01-20T00:00:00+05:30, 309.95, 314.85, 306.25, 308.2, 10652125
2024-01-23T00:00:00+05:30, 313.45, 315.3, 300.3, 302.6, 21652362
2024-01-24T00:00:00+05:30, 302.95, 310.7, 298.25, 308.85, 23922028
2024-01-25T00:00:00+05:30, 310, 317.2, 309.2, 314.75, 32525422
2024-01-29T00:00:00+05:30, 317.8, 325.75, 316.15, 324.55, 24694773
2024-01-30T00:00:00+05:30, 321.85, 323.95, 314.5, 315.45, 20918448
2024-01-31T00:00:00+05:30, 318.55, 320, 312.6, 317.5, 20931224
2024-02-02T00:00:00+05:30, 324, 333.7, 323.1, 332.5, 32346639
2024-02-05T00:00:00+05:30, 338, 341.05, 333.05, 336.1, 19651482
2024-02-06T00:00:00+05:30, 336, 336, 329, 334.2, 12024661
2024-02-07T00:00:00+05:30, 337.9, 337.9, 329.65, 330.7, 8080437
2024-02-08T00:00:00+05:30, 333.95, 335.25, 328, 330.9, 17754869
2024-02-09T00:00:00+05:30, 332.95, 335, 319.6, 324.9, 18304439
2024-02-12T00:00:00+05:30, 326.15, 326.7, 314.5, 316.15, 11714289
2024-02-13T00:00:00+05:30, 318.55, 323.95, 315.9, 321.55, 15426888
2024-02-14T00:00:00+05:30, 320.9, 329.35, 318.35, 328, 14085723
2024-02-15T00:00:00+05:30, 331, 340.9, 330.15, 339.25, 21973316
2024-02-16T00:00:00+05:30, 341.9, 342.95, 336.8, 337.75, 20307449
2024-02-19T00:00:00+05:30, 340.4, 341.9, 337.5, 338.75, 8496898
2024-02-20T00:00:00+05:30, 340.6, 346.5, 337.8, 345.7, 19340526
2024-02-21T00:00:00+05:30, 347, 348.05, 334.7, 336.1, 17751633
2024-02-22T00:00:00+05:30, 339, 340.25, 330.6, 339.55, 16083122
2024-02-23T00:00:00+05:30, 340, 340, 334.85, 337.75, 9665454
2024-02-26T00:00:00+05:30, 338, 338.5, 334.55, 337.6, 7711995
2024-02-27T00:00:00+05:30, 336.1, 338, 334.1, 336.1, 8882923
2024-02-28T00:00:00+05:30, 335.7, 336.5, 331.8, 333.3, 12977628
2024-02-29T00:00:00+05:30, 333.3, 336, 330.6, 335.6, 13149469
2024-03-02T00:00:00+05:30, 344.3, 345, 334.3, 341.75, 596184
2024-03-04T00:00:00+05:30, 348, 358.3, 345.75, 353.85, 38075510
2024-03-05T00:00:00+05:30, 354.9, 359.95, 353.55, 358.25, 15918221
2024-03-06T00:00:00+05:30, 359.45, 359.45, 345, 351.95, 13120921
2024-03-07T00:00:00+05:30, 352, 353.9, 349.7, 352.2, 9172926
2024-03-11T00:00:00+05:30, 352.25, 353.15, 346.7, 347.95, 10664917
2024-03-12T00:00:00+05:30, 348, 349.45, 342.55, 344.75, 9637912
2024-03-13T00:00:00+05:30, 343.85, 344.5, 319.5, 322.5, 23722232
2024-03-14T00:00:00+05:30, 321.05, 326.95, 316.5, 321.85, 20859127
2024-03-15T00:00:00+05:30, 322.65, 326.05, 305.75, 316.3, 43285007
2024-03-18T00:00:00+05:30, 317.1, 322.9, 314.95, 317.15, 13690352
2024-03-19T00:00:00+05:30, 314.3, 317.9, 310.1, 313.45, 13388060
2024-03-20T00:00:00+05:30, 316, 317.45, 308.3, 313.65, 10026655
2024-03-21T00:00:00+05:30, 317.25, 326.35, 317, 325, 23370426
2024-03-22T00:00:00+05:30, 324.5, 327.25, 321.15, 324.75, 14709219
2024-03-26T00:00:00+05:30, 320.1, 330.3, 320.1, 329.1, 11208959
2024-03-27T00:00:00+05:30, 332, 334.1, 326.3, 331.6, 45209520
2024-03-28T00:00:00+05:30, 331.9, 340, 330.3, 335.8, 19868037
2024-04-02T00:00:00+05:30, 343, 345.6, 340.75, 344.8, 9745257
2024-04-03T00:00:00+05:30, 344.35, 354.1, 342, 351.25, 21679943
2024-04-04T00:00:00+05:30, 355, 362.7, 352.65, 354.65, 28962927
2024-04-05T00:00:00+05:30, 356.4, 358.2, 351.55, 354.55, 11208130
