DateTime,open,high,low,close,volume
2024-01-02T00:00:00+05:30, 7169.95, 7220, 7064.05, 7167.65, 27505
2024-01-03T00:00:00+05:30, 7195, 7225, 7146, 7180, 21035
2024-01-04T00:00:00+05:30, 7200, 7216.5, 7060.05, 7073.6, 18692
2024-01-05T00:00:00+05:30, 7180, 7180, 7000, 7029.85, 30268
2024-01-08T00:00:00+05:30, 7050, 7074.55, 6834, 6855, 138863
2024-01-09T00:00:00+05:30, 6925, 6925, 6781.45, 6807, 33715
2024-01-10T00:00:00+05:30, 6780.1, 6867.7, 6777.1, 6800, 51525
2024-01-11T00:00:00+05:30, 6848, 6900, 6831.15, 6862.3, 32754
2024-01-12T00:00:00+05:30, 6862.35, 6901.9, 6838.6, 6864.1, 17604
2024-01-15T00:00:00+05:30, 6855, 6893.95, 6800, 6868, 11394
2024-01-16T00:00:00+05:30, 6828.5, 6899.15, 6757, 6767.85, 17049
2024-01-17T00:00:00+05:30, 6750, 6777.05, 6611, 6628.8, 33449
2024-01-18T00:00:00+05:30, 6588.05, 6643.05, 6520.05, 6640, 25096
2024-01-19T00:00:00+05:30, 6640, 6749.8, 6532.05, 6602.25, 120770
2024-01-20T00:00:00+05:30, 6590, 6625.5, 6452, 6488.15, 35385
2024-01-23T00:00:00+05:30, 6488.1, 6498.5, 6161.6, 6174.15, 108356
2024-01-24T00:00:00+05:30, 6174.15, 6450, 6165, 6424.65, 52853
2024-01-25T00:00:00+05:30, 6424.65, 6453.4, 6309.05, 6326.7, 19367
2024-01-29T00:00:00+05:30, 6326.7, 6386, 6266, 6279.35, 40349
2024-01-30T00:00:00+05:30, 6282, 6335, 6132, 6181.15, 50580
2024-01-31T00:00:00+05:30, 6185, 6503.5, 6176.05, 6431.25, 87638
2024-02-02T00:00:00+05:30, 6300, 6397.55, 6273.8, 6365, 25626
2024-02-05T00:00:00+05:30, 6398.9, 6435.15, 6260, 6288.45, 30387
2024-02-06T00:00:00+05:30, 6321, 6420, 6292, 6368.5, 32055
2024-02-07T00:00:00+05:30, 6435, 6435, 6310.05, 6350, 24556
2024-02-08T00:00:00+05:30, 6356, 6372.8, 6208.65, 6234.7, 43044
2024-02-09T00:00:00+05:30, 6293.95, 6398, 6133.8, 6374.5, 44981
