DateTime,open,high,low,close,volume
2024-01-02T00:00:00+05:30, 1292.5, 1307.5, 1286.5, 1305.85, 7448800
2024-01-03T00:00:00+05:30, 1305, 1317, 1288.6, 1291.65, 9037536
2024-01-04T00:00:00+05:30, 1294, 1304.93, 1289.55, 1298.33, 9612778
2024-01-05T00:00:00+05:30, 1301.45, 1309.93, 1299, 1303.85, 8086406
2024-01-08T00:00:00+05:30, 1305, 1315.98, 1284.48, 1293.68, 7734652
2024-01-09T00:00:00+05:30, 1300, 1303.4, 1288.6, 1290.25, 5403074
2024-01-10T00:00:00+05:30, 1288.5, 1329.5, 1287.53, 1325.05, 11102740
2024-01-11T00:00:00+05:30, 1329.5, 1362.5, 1328.5, 1359.9, 23725852
2024-01-12T00:00:00+05:30, 1359.9, 1373.33, 1345.75, 1370.73, 15012164
2024-01-15T00:00:00+05:30, 1375, 1396.45, 1366, 1394.13, 8610594
2024-01-16T00:00:00+05:30, 1389.98, 1396.3, 1370.5, 1374.63, 9069024
2024-01-17T00:00:00+05:30, 1359.5, 1386.28, 1355.03, 1361.58, 12197382
2024-01-18T00:00:00+05:30, 1351.4, 1371, 1351.25, 1367.95, 10279438
2024-01-19T00:00:00+05:30, 1376, 1376, 1359, 1367.45, 10422704
2024-01-20T00:00:00+05:30, 1365, 1383.48, 1350, 1356.65, 7283394
2024-01-23T00:00:00+05:30, 1371.75, 1371.75, 1322.55, 1328.58, 20055420
2024-01-24T00:00:00+05:30, 1335.23, 1349.5, 1323.93, 1343.88, 21919128
2024-01-25T00:00:00+05:30, 1342.95, 1364.15, 1335.2, 1353.08, 11808872
2024-01-29T00:00:00+05:30, 1364.5, 1452.5, 1360.18, 1448.05, 23893438
2024-01-30T00:00:00+05:30, 1459.95, 1459.98, 1404.43, 1407.63, 14093978
2024-01-31T00:00:00+05:30, 1404, 1434.25, 1402.5, 1426.63, 15130226
2024-02-02T00:00:00+05:30, 1433.18, 1474.9, 1433.18, 1457.7, 19652588
2024-02-05T00:00:00+05:30, 1460.75, 1470.5, 1431.53, 1439.03, 8814432
2024-02-06T00:00:00+05:30, 1441.85, 1441.85, 1419.83, 1427.8, 9047984
2024-02-07T00:00:00+05:30, 1435.93, 1449.5, 1429.25, 1442.15, 9296568
2024-02-08T00:00:00+05:30, 1450, 1459.48, 1427.53, 1450.13, 14694634
2024-02-09T00:00:00+05:30, 1454, 1471.98, 1450.95, 1460.75, 12556798
2024-02-12T00:00:00+05:30, 1460.75, 1461, 1442.35, 1452.35, 6674430
2024-02-13T00:00:00+05:30, 1455.5, 1479, 1454, 1465.1, 7715594
2024-02-14T00:00:00+05:30, 1457.5, 1483.65, 1457.5, 1481.38, 7117888
2024-02-15T00:00:00+05:30, 1483.35, 1484.73, 1466.53, 1470.6, 10006782
2024-02-16T00:00:00+05:30, 1476.48, 1477, 1458.55, 1460.58, 9767498
2024-02-19T00:00:00+05:30, 1462.05, 1479.5, 1453.53, 1474, 6729828
2024-02-20T00:00:00+05:30, 1475.03, 1475.5, 1461.8, 1471.03, 7117496
2024-02-21T00:00:00+05:30, 1474, 1488.53, 1457.55, 1467.7, 12720292
2024-02-22T00:00:00+05:30, 1468.15, 1484.95, 1458, 1481.75, 18493728
2024-02-23T00:00:00+05:30, 1489.5, 1497.55, 1483.35, 1493.63, 14438584
2024-02-26T00:00:00+05:30, 1493.55, 1494.53, 1482.5, 1487.33, 7513106
2024-02-27T00:00:00+05:30, 1483.03, 1499.95, 1478.05, 1485.65, 10826044
2024-02-28T00:00:00+05:30, 1483, 1491.28, 1450.18, 1455.63, 8647950
2024-02-29T00:00:00+05:30, 1465, 1478.98, 1454.53, 1460.8, 23628976
2024-03-02T00:00:00+05:30, 1492, 1500.45, 1488, 1491.08, 716300
2024-03-04T00:00:00+05:30, 1490.48, 1512.45, 1487.23, 1507.4, 10024420
2024-03-05T00:00:00+05:30, 1505.78, 1507.4, 1486.05, 1500.2, 7107668
2024-03-06T00:00:00+05:30, 1493.45, 1509, 1478.5, 1503, 7805676
2024-03-07T00:00:00+05:30, 1502.98, 1503.1, 1475.55, 1478.93, 8315726
2024-03-11T00:00:00+05:30, 1489, 1489, 1463.5, 1466.6, 11277130
2024-03-12T00:00:00+05:30, 1466.6, 1488, 1465.03, 1475.43, 9432678
2024-03-13T00:00:00+05:30, 1479.78, 1483.1, 1427.78, 1432.18, 13522134
2024-03-14T00:00:00+05:30, 1439.7, 1448.53, 1425.5, 1431.48, 18571102
2024-03-15T00:00:00+05:30, 1425.95, 1433.23, 1412.9, 1418.23, 19223818
2024-03-18T00:00:00+05:30, 1420, 1441.73, 1416.53, 1439.48, 9169392
2024-03-19T00:00:00+05:30, 1428.75, 1437.6, 1417.25, 1425.25, 8275764
2024-03-20T00:00:00+05:30, 1427.95, 1445, 1424.03, 1443.75, 8488806
2024-03-21T00:00:00+05:30, 1452.53, 1457.9, 1444.68, 1450.98, 13006936
2024-03-22T00:00:00+05:30, 1449.98, 1460, 1447.35, 1455.03, 19527608
2024-03-26T00:00:00+05:30, 1445, 1452.4, 1439, 1441.58, 11415906
2024-03-27T00:00:00+05:30, 1448, 1500, 1447, 1492.85, 16326644
2024-03-28T00:00:00+05:30, 1492.88, 1505.95, 1478.65, 1485.85, 21854364
2024-04-02T00:00:00+05:30, 1484, 1494, 1475, 1486.95, 8910166
2024-04-03T00:00:00+05:30, 1482.08, 1484.45, 1468.9, 1471.6, 7008292
2024-04-04T00:00:00+05:30, 1479.75, 1479.75, 1450, 1462.93, 14490272
2024-04-05T00:00:00+05:30, 1460.88, 1470.8, 1456, 1460.1, 7442298
2024-04-08T00:00:00+05:30, 1462.98, 1490.98, 1461, 1485.98, 8357118
2024-04-09T00:00:00+05:30, 1489, 1489.8, 1462.5, 1463.65, 7071414
2024-04-10T00:00:00+05:30, 1466.35, 1487, 1466.35, 1479.58, 9138330
2024-04-12T00:00:00+05:30, 1475.88, 1486.48, 1463.08, 1467.15, 15551012
2024-04-15T00:00:00+05:30, 1461, 1482.13, 1446.33, 1464.83, 12902062
2024-04-16T00:00:00+05:30, 1453.35, 1471.18, 1450.93, 1465.75, 9366184
2024-04-18T00:00:00+05:30, 1463.5, 1486, 1459.35, 1464.33, 19005692
2024-04-19T00:00:00+05:30, 1456.78, 1474, 1443.03, 1470.13, 15741778
2024-04-22T00:00:00+05:30, 1472.45, 1482.83, 1467.8, 1479.85, 10350362
2024-04-23T00:00:00+05:30, 1479, 1493.5, 1455.55, 1459.33, 14605554
2024-04-24T00:00:00+05:30, 1463.5, 1468.55, 1449.5, 1450.18, 10462776
2024-04-25T00:00:00+05:30, 1442.5, 1467.98, 1441.5, 1459.98, 15943926
2024-04-26T00:00:00+05:30, 1463.95, 1465, 1450, 1452.55, 9413848
2024-04-29T00:00:00+05:30, 1450, 1467.9, 1450, 1465.03, 7247974
2024-04-30T00:00:00+05:30, 1468, 1483.08, 1462.88, 1467, 11474262
2024-05-02T00:00:00+05:30, 1472, 1477.33, 1464.13, 1466.55, 14512646
2024-05-03T00:00:00+05:30, 1471, 1474.95, 1416.15, 1434, 17226958
2024-05-06T00:00:00+05:30, 1435.5, 1440, 1418, 1419.53, 7394208
2024-05-07T00:00:00+05:30, 1415.98, 1420.75, 1392, 1401.48, 14517472
2024-05-08T00:00:00+05:30, 1397.5, 1432.95, 1397.5, 1418.55, 9439002
2024-05-09T00:00:00+05:30, 1413, 1423.75, 1390, 1394.13, 11009612
2024-05-10T00:00:00+05:30, 1396.75, 1410, 1388.08, 1407.43, 10505096
2024-05-13T00:00:00+05:30, 1399.9, 1406.98, 1384, 1402.7, 8456620
2024-05-14T00:00:00+05:30, 1400.98, 1427.08, 1400.03, 1420.08, 7188300
2024-05-15T00:00:00+05:30, 1420.5, 1429.98, 1413.03, 1416.28, 5046534
2024-05-16T00:00:00+05:30, 1418.55, 1427.5, 1398.03, 1425.35, 14711774
2024-05-17T00:00:00+05:30, 1423.05, 1437.2, 1413.25, 1435.7, 10916476
2024-05-18T00:00:00+05:30, 1437.5, 1439.5, 1432.7, 1434.83, 425476
2024-05-21T00:00:00+05:30, 1425.6, 1441.83, 1425.6, 1436.13, 11176128
2024-05-22T00:00:00+05:30, 1436.28, 1468.78, 1436.28, 1460.65, 10281604
2024-05-23T00:00:00+05:30, 1458.55, 1492.23, 1455, 1486.05, 14608260
2024-05-24T00:00:00+05:30, 1483.63, 1488.5, 1476.1, 1480.25, 7094776
2024-05-27T00:00:00+05:30, 1480.23, 1484.9, 1461.55, 1466.25, 6629010
2024-05-28T00:00:00+05:30, 1468, 1478.5, 1452.75, 1456.2, 7820162
2024-05-29T00:00:00+05:30, 1446.5, 1458, 1438.45, 1440.78, 7383556
2024-05-30T00:00:00+05:30, 1435.5, 1440.4, 1420.1, 1424.85, 13206858
2024-05-31T00:00:00+05:30, 1431.3, 1442.25, 1422.25, 1430.4, 31069832
2024-06-03T00:00:00+05:30, 1483, 1514.5, 1459, 1510.33, 21527942
2024-06-04T00:00:00+05:30, 1498.05, 1498.05, 1359.3, 1397.28, 36709098
2024-06-05T00:00:00+05:30, 1422, 1431.15, 1384.1, 1420.75, 17464890
2024-06-06T00:00:00+05:30, 1435, 1443.7, 1421.35, 1431.6, 17855722
2024-06-07T00:00:00+05:30, 1428.5, 1472, 1426.5, 1469.95, 18558696
2024-06-10T00:00:00+05:30, 1469.95, 1493.35, 1468.08, 1471.4, 9251760
2024-06-11T00:00:00+05:30, 1469, 1473.68, 1454.68, 1456.68, 11774902
2024-06-12T00:00:00+05:30, 1457.5, 1476, 1455.18, 1463.33, 10081742
2024-06-13T00:00:00+05:30, 1472, 1472.25, 1460.1, 1465.25, 9181160
2024-06-14T00:00:00+05:30, 1470, 1479.68, 1457.23, 1477.55, 8157998
2024-06-18T00:00:00+05:30, 1487.35, 1487.4, 1471.35, 1481.03, 7196766
2024-06-19T00:00:00+05:30, 1487.5, 1487.5, 1456, 1458.65, 8725874
2024-06-20T00:00:00+05:30, 1459, 1482.85, 1450.1, 1473.7, 16113776
2024-06-21T00:00:00+05:30, 1473.63, 1474.7, 1440.58, 1454.2, 31170360
2024-06-24T00:00:00+05:30, 1445.53, 1449.5, 1437.5, 1441.48, 8878386
2024-06-25T00:00:00+05:30, 1443, 1455.93, 1441, 1454.15, 7045386
2024-06-26T00:00:00+05:30, 1446.05, 1518.98, 1445.13, 1514.03, 22014882
2024-06-27T00:00:00+05:30, 1513.75, 1537.5, 1506, 1530.55, 28383030
2024-06-28T00:00:00+05:30, 1531.03, 1581, 1531.03, 1565.4, 28957336
2024-07-02T00:00:00+05:30, 1569.5, 1573.5, 1557, 1565.18, 7749246
2024-07-03T00:00:00+05:30, 1566.33, 1575, 1542.78, 1552.43, 9049620
2024-07-04T00:00:00+05:30, 1557, 1567.5, 1550.8, 1554.03, 6837176
2024-07-05T00:00:00+05:30, 1553.83, 1598.5, 1548, 1588.63, 12269710
2024-07-08T00:00:00+05:30, 1589, 1608.8, 1582.53, 1600.9, 9500806
2024-07-09T00:00:00+05:30, 1597.6, 1600.5, 1580.5, 1590.28, 6960002
2024-07-10T00:00:00+05:30, 1595, 1597.5, 1563.15, 1584.23, 7134578
2024-07-11T00:00:00+05:30, 1587.5, 1604.25, 1570.5, 1580.65, 11940946
2024-07-12T00:00:00+05:30, 1584.5, 1605.15, 1574.5, 1596.73, 12924784
2024-07-15T00:00:00+05:30, 1604.45, 1605.85, 1585.5, 1597.23, 5329688
2024-07-16T00:00:00+05:30, 1593.5, 1600, 1569.13, 1576.25, 9386838
2024-07-18T00:00:00+05:30, 1576, 1593.9, 1557.83, 1586.68, 12298374
2024-07-19T00:00:00+05:30, 1586, 1589.98, 1552.8, 1555.15, 13140390
2024-07-22T00:00:00+05:30, 1537.25, 1537.5, 1499.28, 1500.68, 19674376
2024-07-23T00:00:00+05:30, 1501, 1505.75, 1463, 1487.9, 18052044
2024-07-24T00:00:00+05:30, 1485, 1509.5, 1476.4, 1495.7, 11913362
2024-07-25T00:00:00+05:30, 1481, 1500.48, 1477.08, 1492.4, 12519876
2024-07-26T00:00:00+05:30, 1492.4, 1512.43, 1490.35, 1509.03, 9859940
2024-07-29T00:00:00+05:30, 1511.95, 1527.5, 1511.78, 1520.1, 7538550
2024-07-30T00:00:00+05:30, 1517.03, 1525, 1510, 1513.15, 8228208
2024-07-31T00:00:00+05:30, 1504, 1510.45, 1501.15, 1505.43, 10057346
2024-08-02T00:00:00+05:30, 1505, 1509.33, 1493.28, 1499.33, 10268248
2024-08-05T00:00:00+05:30, 1480, 1483.9, 1433.25, 1447.33, 17046704
2024-08-06T00:00:00+05:30, 1455.15, 1477.5, 1451.33, 1456.05, 10236186
2024-08-07T00:00:00+05:30, 1469, 1472.5, 1461.5, 1464.83, 8174568
2024-08-08T00:00:00+05:30, 1457.53, 1465, 1445.93, 1449.13, 12387192
2024-08-09T00:00:00+05:30, 1460, 1476.5, 1456, 1474.3, 6249776
2024-08-12T00:00:00+05:30, 1470, 1473, 1457.75, 1460.63, 8184584
2024-08-13T00:00:00+05:30, 1460.75, 1470.08, 1458, 1463.63, 6265064
2024-08-14T00:00:00+05:30, 1463.55, 1472, 1453.7, 1461.85, 6267466
2024-08-16T00:00:00+05:30, 1468.65, 1480.4, 1458.05, 1478.2, 9416902
2024-08-19T00:00:00+05:30, 1482.5, 1498.3, 1480.5, 1488.4, 13797742
2024-08-20T00:00:00+05:30, 1497.23, 1503.93, 1490.03, 1495.95, 8411808
2024-08-21T00:00:00+05:30, 1493.25, 1507.88, 1490, 1498.68, 7769996
2024-08-22T00:00:00+05:30, 1503, 1506.5, 1490.65, 1498.13, 10445782
2024-08-23T00:00:00+05:30, 1503.75, 1511.33, 1498.43, 1499.98, 9249654
2024-08-26T00:00:00+05:30, 1506.98, 1523, 1503, 1512.6, 8816114
2024-08-27T00:00:00+05:30, 1510.5, 1513.48, 1499.45, 1500.45, 6251156
2024-08-28T00:00:00+05:30, 1505, 1507.48, 1493, 1498.3, 9610286
2024-08-29T00:00:00+05:30, 1503.1, 1537, 1494, 1520.93, 38335358
2024-08-30T00:00:00+05:30, 1534, 1539.73, 1503.33, 1509.63, 41620730
2024-09-02T00:00:00+05:30, 1510.88, 1526.8, 1506.63, 1516.25, 11240852
2024-09-03T00:00:00+05:30, 1521.25, 1523, 1507.5, 1509.13, 10923800
2024-09-04T00:00:00+05:30, 1500.7, 1517.5, 1499.5, 1514.55, 11983304
2024-09-05T00:00:00+05:30, 1519.05, 1525.78, 1487.05, 1492.98, 16264168
2024-09-06T00:00:00+05:30, 1492.5, 1497, 1461.63, 1464.83, 19394228
2024-09-09T00:00:00+05:30, 1466.5, 1469.93, 1455.6, 1462.45, 9010298
2024-09-10T00:00:00+05:30, 1460.5, 1472.05, 1457.58, 1461.53, 10768260
2024-09-11T00:00:00+05:30, 1463.05, 1468.75, 1447.55, 1451.5, 9760202
2024-09-12T00:00:00+05:30, 1457, 1486, 1445.88, 1479.8, 22349376
2024-09-13T00:00:00+05:30, 1476.4, 1483.15, 1469.5, 1472.63, 8711328
2024-09-16T00:00:00+05:30, 1477.55, 1480.9, 1464.75, 1471.35, 5481774
2024-09-17T00:00:00+05:30, 1474, 1477.48, 1466.63, 1472.3, 5935328
2024-09-18T00:00:00+05:30, 1470, 1482, 1460.55, 1463.45, 8574714
2024-09-19T00:00:00+05:30, 1466.25, 1476.5, 1455.55, 1469.68, 16955902
2024-09-20T00:00:00+05:30, 1474, 1495, 1471.38, 1485.93, 30897320
2024-09-23T00:00:00+05:30, 1491, 1501.5, 1488.95, 1493.38, 8832314
2024-09-24T00:00:00+05:30, 1488.5, 1500.5, 1487.88, 1489.38, 17137444
2024-09-25T00:00:00+05:30, 1483.9, 1496.5, 1480.2, 1493.95, 7069002
2024-09-26T00:00:00+05:30, 1490.65, 1504, 1488.05, 1497.95, 18818998
2024-09-27T00:00:00+05:30, 1499, 1533.48, 1492, 1526.18, 20597478
2024-09-30T00:00:00+05:30, 1519.4, 1524.98, 1474.4, 1479, 26826586
2024-10-03T00:00:00+05:30, 1436.58, 1449.4, 1402.08, 1406.98, 37757294
